id,label
0,3
1,4
2,3
3,6
4,4
5,5
6,0
7,6
8,4
9,6
10,6
11,3
12,3
13,6
14,2
15,3
16,3
17,6
18,0
19,0
20,0
21,3
22,6
23,4
24,4
25,5
26,3
27,6
28,0
29,5
30,4
31,5
32,6
33,3
34,2
35,0
36,4
37,3
38,0
39,4
40,3
41,5
42,3
43,3
44,0
45,4
46,6
47,3
48,3
49,3
50,4
51,4
52,4
53,4
54,1
55,6
56,5
57,3
58,4
59,5
60,3
61,4
62,6
63,6
64,5
65,0
66,0
67,2
68,0
69,2
70,6
71,4
72,3
73,4
74,5
75,3
76,3
77,6
78,3
79,6
80,0
81,3
82,2
83,3
84,3
85,6
86,5
87,3
88,3
89,5
90,6
91,6
92,4
93,0
94,0
95,6
96,0
97,3
98,5
99,4
100,2
101,3
102,3
103,4
104,4
105,3
106,5
107,3
108,3
109,4
110,3
111,3
112,3
113,4
114,0
115,3
116,4
117,5
118,3
119,5
120,0
121,3
122,2
123,6
124,3
125,0
126,2
127,3
128,6
129,6
130,3
131,3
132,3
133,4
134,5
135,3
136,6
137,0
138,0
139,2
140,5
141,3
142,6
143,2
144,6
145,4
146,2
147,4
148,4
149,4
150,3
151,3
152,4
153,4
154,5
155,4
156,2
157,6
158,6
159,5
160,4
161,4
162,6
163,2
164,6
165,5
166,6
167,4
168,0
169,4
170,0
171,4
172,6
173,3
174,0
175,4
176,6
177,6
178,3
179,2
180,4
181,3
182,6
183,2
184,6
185,6
186,4
187,2
188,4
189,2
190,5
191,6
192,3
193,2
194,5
195,6
196,4
197,4
198,5
199,6
200,4
201,5
202,3
203,6
204,6
205,6
206,4
207,3
208,3
209,6
210,6
211,4
212,0
213,6
214,6
215,6
216,3
217,5
218,4
219,5
220,2
221,4
222,0
223,6
224,2
225,2
226,0
227,0
228,4
229,0
230,0
231,6
232,6
233,3
234,0
235,0
236,3
237,3
238,0
239,3
240,5
241,5
242,0
243,3
244,6
245,0
246,2
247,4
248,3
249,6
250,3
251,0
252,5
253,2
254,6
255,5
256,5
257,0
258,3
259,4
260,5
261,4
262,6
263,6
264,5
265,4
266,6
267,4
268,3
269,5
270,3
271,3
272,3
273,6
274,4
275,6
276,4
277,0
278,5
279,0
280,1
281,5
282,1
283,4
284,0
285,0
286,2
287,4
288,3
289,5
290,4
291,3
292,2
293,2
294,3
295,6
296,2
297,6
298,4
299,6
300,5
301,4
302,4
303,2
304,2
305,3
306,2
307,3
308,0
309,2
310,3
311,5
312,3
313,2
314,6
315,0
316,0
317,6
318,0
319,0
320,4
321,4
322,0
323,4
324,4
325,4
326,4
327,6
328,4
329,6
330,3
331,6
332,2
333,0
334,4
335,3
336,4
337,6
338,0
339,3
340,3
341,0
342,3
343,3
344,2
345,3
346,0
347,3
348,6
349,0
350,0
351,6
352,0
353,4
354,3
355,5
356,6
357,2
358,2
359,3
360,3
361,5
362,5
363,4
364,5
365,5
366,3
367,4
368,1
369,3
370,3
371,0
372,4
373,3
374,6
375,2
376,6
377,4
378,3
379,6
380,6
381,6
382,2
383,2
384,5
385,3
386,3
387,5
388,0
389,0
390,4
391,5
392,4
393,3
394,6
395,4
396,3
397,0
398,4
399,4
400,3
401,6
402,6
403,4
404,4
405,5
406,0
407,3
408,0
409,3
410,4
411,0
412,4
413,6
414,4
415,4
416,5
417,0
418,3
419,3
420,2
421,4
422,0
423,6
424,5
425,4
426,6
427,6
428,3
429,6
430,3
431,4
432,6
433,3
434,2
435,6
436,0
437,1
438,4
439,3
440,6
441,3
442,0
443,0
444,3
445,5
446,0
447,0
448,6
449,6
450,4
451,0
452,6
453,5
454,6
455,6
456,3
457,0
458,3
459,2
460,3
461,0
462,3
463,6
464,3
465,6
466,2
467,2
468,3
469,3
470,4
471,0
472,2
473,2
474,3
475,5
476,0
477,5
478,6
479,6
480,4
481,3
482,4
483,5
484,4
485,4
486,6
487,0
488,6
489,0
490,6
491,4
492,5
493,2
494,2
495,4
496,4
497,3
498,0
499,4
500,4
501,0
502,2
503,4
504,2
505,3
506,5
507,3
508,4
509,6
510,5
511,6
512,6
513,6
514,6
515,6
516,0
517,2
518,0
519,1
520,3
521,2
522,6
523,1
524,0
525,5
526,4
527,4
528,6
529,4
530,5
531,3
532,0
533,0
534,3
535,3
536,0
537,2
538,5
539,6
540,0
541,6
542,0
543,0
544,4
545,0
546,0
547,3
548,1
549,4
550,3
551,3
552,2
553,0
554,6
555,0
556,0
557,5
558,3
559,2
560,5
561,3
562,4
563,3
564,4
565,0
566,6
567,4
568,0
569,6
570,3
571,3
572,5
573,5
574,5
575,5
576,5
577,0
578,5
579,0
580,4
581,3
582,4
583,5
584,6
585,3
586,4
587,4
588,0
589,4
590,2
591,6
592,5
593,6
594,0
595,3
596,4
597,6
598,6
599,6
600,6
601,3
602,6
603,6
604,4
605,0
606,3
607,4
608,6
609,3
610,4
611,6
612,5
613,3
614,2
615,2
616,4
617,3
618,2
619,4
620,6
621,3
622,2
623,2
624,2
625,6
626,6
627,3
628,4
629,5
630,5
631,3
632,3
633,6
634,3
635,2
636,4
637,3
638,2
639,5
640,3
641,3
642,2
643,3
644,5
645,0
646,4
647,3
648,3
649,0
650,4
651,5
652,0
653,4
654,2
655,2
656,0
657,0
658,3
659,6
660,2
661,2
662,3
663,2
664,3
665,6
666,3
667,2
668,4
669,6
670,4
671,2
672,3
673,3
674,3
675,3
676,2
677,0
678,2
679,3
680,2
681,3
682,0
683,2
684,4
685,3
686,3
687,2
688,4
689,4
690,3
691,3
692,2
693,3
694,2
695,5
696,0
697,0
698,0
699,5
700,6
701,5
702,0
703,5
704,3
705,0
706,3
707,4
708,2
709,2
710,6
711,3
712,5
713,5
714,0
715,4
716,3
717,4
718,5
719,4
720,3
721,0
722,5
723,0
724,3
725,5
726,3
727,2
728,6
729,2
730,6
731,5
732,5
733,6
734,0
735,3
736,3
737,2
738,3
739,0
740,6
741,0
742,6
743,4
744,2
745,3
746,5
747,3
748,4
749,3
750,4
751,2
752,0
753,0
754,6
755,2
756,6
757,4
758,3
759,3
760,4
761,4
762,3
763,5
764,6
765,5
766,3
767,5
768,6
769,5
770,3
771,3
772,3
773,0
774,4
775,5
776,6
777,3
778,3
779,4
780,2
781,0
782,6
783,6
784,6
785,6
786,2
787,3
788,3
789,4
790,4
791,3
792,2
793,3
794,3
795,3
796,3
797,2
798,0
799,6
800,3
801,4
802,3
803,4
804,3
805,5
806,4
807,2
808,0
809,2
810,0
811,4
812,3
813,0
814,6
815,2
816,3
817,6
818,2
819,3
820,6
821,3
822,2
823,3
824,3
825,3
826,6
827,6
828,2
829,3
830,0
831,2
832,6
833,4
834,3
835,0
836,4
837,3
838,2
839,6
840,5
841,3
842,2
843,2
844,4
845,3
846,4
847,3
848,5
849,3
850,0
851,2
852,4
853,4
854,2
855,2
856,2
857,5
858,4
859,5
860,3
861,3
862,6
863,6
864,3
865,6
866,6
867,2
868,0
869,4
870,4
871,6
872,6
873,4
874,6
875,5
876,3
877,4
878,6
879,0
880,3
881,4
882,4
883,0
884,3
885,4
886,3
887,6
888,5
889,4
890,2
891,6
892,2
893,3
894,5
895,3
896,6
897,5
898,6
899,0
900,3
901,3
902,4
903,6
904,0
905,4
906,3
907,4
908,3
909,6
910,5
911,6
912,4
913,6
914,2
915,6
916,3
917,3
918,6
919,4
920,3
921,2
922,2
923,4
924,4
925,2
926,3
927,2
928,2
929,4
930,4
931,6
932,0
933,0
934,2
935,3
936,2
937,3
938,3
939,2
940,6
941,3
942,6
943,3
944,4
945,4
946,3
947,3
948,0
949,2
950,2
951,4
952,0
953,4
954,0
955,3
956,4
957,3
958,4
959,0
960,0
961,5
962,6
963,3
964,5
965,6
966,2
967,0
968,3
969,5
970,2
971,3
972,5
