id,label
17255,0
17256,0
17257,0
17258,0
17259,0
17260,1
17261,0
17262,1
17263,0
17264,0
17265,0
17266,1
17267,0
17268,0
17269,0
17270,1
17271,1
17272,0
17273,0
17274,0
17275,0
17276,1
17277,0
17278,0
17279,0
17280,0
17281,0
17282,0
17283,0
17284,1
17285,1
17286,0
17287,1
17288,0
17289,0
17290,0
17291,1
17292,0
17293,0
17294,0
17295,1
17296,1
17297,0
17298,0
17299,0
17300,0
17301,1
17302,0
17303,0
17304,1
17305,0
17306,1
17307,0
17308,1
17309,1
17310,1
17311,0
17312,0
17313,0
17314,0
17315,0
17316,0
17317,0
17318,0
17319,1
17320,0
17321,0
17322,1
17323,1
17324,1
17325,0
17326,1
17327,0
17328,1
17329,1
17330,1
17331,1
17332,1
17333,0
17334,0
17335,0
17336,0
17337,1
17338,1
17339,0
17340,0
17341,1
17342,0
17343,0
17344,1
17345,1
17346,0
17347,0
17348,0
17349,0
17350,1
17351,0
17352,1
17353,0
17354,0
17355,0
17356,0
17357,1
17358,0
17359,0
17360,1
17361,1
17362,0
17363,1
17364,0
17365,0
17366,0
17367,0
17368,0
17369,1
17370,0
17371,0
17372,0
17373,0
17374,1
17375,1
17376,1
17377,0
17378,1
17379,1
17380,0
17381,1
17382,1
17383,0
17384,0
17385,1
17386,0
17387,1
17388,1
17389,0
17390,1
17391,1
17392,1
17393,1
17394,1
17395,0
17396,0
17397,1
17398,0
17399,0
17400,1
17401,0
17402,0
17403,1
17404,1
17405,0
17406,0
17407,1
17408,1
17409,0
17410,0
17411,0
17412,0
17413,0
17414,1
17415,0
17416,0
17417,0
17418,1
17419,1
17420,1
17421,0
17422,0
17423,0
17424,1
17425,1
17426,1
17427,1
17428,0
17429,0
17430,1
17431,0
17432,1
17433,0
17434,0
17435,0
17436,0
17437,1
17438,1
17439,0
17440,0
17441,0
17442,0
17443,1
17444,0
17445,1
17446,1
17447,0
17448,0
17449,0
17450,1
17451,1
17452,0
17453,1
17454,1
17455,1
17456,0
17457,0
17458,0
17459,0
17460,1
17461,1
17462,1
17463,1
17464,0
17465,0
17466,1
17467,1
17468,0
17469,0
17470,1
17471,1
17472,0
17473,1
17474,1
17475,1
17476,0
17477,1
17478,1
17479,0
17480,0
17481,1
17482,0
17483,1
17484,0
17485,0
17486,0
17487,1
17488,1
17489,0
17490,1
17491,0
17492,1
17493,1
17494,1
17495,1
17496,1
17497,0
17498,1
17499,0
17500,1
17501,0
17502,1
17503,1
17504,1
17505,1
17506,0
17507,1
17508,0
17509,0
17510,0
17511,1
17512,0
17513,0
17514,0
17515,0
17516,0
17517,1
17518,0
17519,0
17520,0
17521,1
17522,0
17523,1
17524,1
17525,0
17526,0
17527,0
17528,1
17529,0
17530,0
17531,1
17532,1
17533,0
17534,1
17535,0
17536,0
17537,0
17538,0
17539,1
17540,0
17541,1
17542,0
17543,1
17544,0
17545,1
17546,1
17547,1
17548,0
17549,0
17550,0
17551,0
17552,1
17553,1
17554,1
17555,0
17556,0
17557,1
17558,1
17559,1
17560,0
17561,1
17562,0
17563,1
17564,1
17565,1
17566,0
17567,1
17568,0
17569,1
17570,1
17571,0
17572,1
17573,0
17574,0
17575,1
17576,0
17577,1
17578,0
17579,0
17580,0
17581,0
17582,0
17583,1
17584,1
17585,0
17586,1
17587,0
17588,0
17589,0
17590,0
17591,0
17592,1
17593,0
17594,1
17595,1
17596,0
17597,0
17598,1
17599,0
17600,1
17601,0
17602,0
17603,1
17604,0
17605,1
17606,1
17607,1
17608,0
17609,1
17610,0
17611,0
17612,1
17613,1
17614,1
17615,1
17616,0
17617,1
17618,0
17619,1
17620,0
17621,1
17622,0
17623,0
17624,0
17625,1
17626,1
17627,1
17628,0
17629,0
17630,0
17631,0
17632,0
17633,1
17634,1
17635,0
17636,0
17637,1
17638,0
17639,1
17640,0
17641,0
17642,1
17643,0
17644,1
17645,1
17646,1
17647,1
17648,1
17649,0
17650,1
17651,0
17652,0
17653,0
17654,1
17655,0
17656,0
17657,1
17658,1
17659,1
17660,0
17661,0
17662,0
17663,1
17664,0
17665,0
17666,1
17667,0
17668,0
17669,0
17670,1
17671,1
17672,0
17673,0
17674,0
17675,0
17676,1
17677,1
17678,1
17679,0
17680,0
17681,0
17682,1
17683,0
17684,0
17685,0
17686,1
17687,1
17688,1
17689,1
17690,0
17691,1
17692,1
17693,1
17694,0
17695,1
17696,0
17697,0
17698,0
17699,0
17700,0
17701,1
17702,1
17703,0
17704,0
17705,1
17706,1
17707,1
17708,0
17709,0
17710,0
17711,1
17712,0
17713,0
17714,0
17715,1
17716,0
17717,1
17718,0
17719,1
17720,1
17721,1
17722,1
17723,1
17724,0
17725,1
17726,0
17727,0
17728,1
17729,1
17730,0
17731,1
17732,1
17733,0
17734,1
17735,1
17736,0
17737,1
17738,1
17739,1
17740,0
17741,1
17742,0
17743,0
17744,1
17745,1
17746,1
17747,0
17748,1
17749,0
17750,1
17751,1
17752,0
17753,1
17754,1
17755,0
17756,1
17757,0
17758,1
17759,1
17760,0
17761,0
17762,0
17763,0
17764,0
17765,0
17766,0
17767,1
17768,0
17769,1
17770,1
17771,1
17772,0
17773,1
17774,1
17775,1
17776,1
17777,1
17778,0
17779,1
17780,0
17781,0
17782,0
17783,0
17784,0
17785,1
17786,1
17787,0
17788,0
17789,1
17790,0
17791,1
17792,1
17793,0
17794,1
17795,0
17796,0
17797,0
17798,0
17799,0
17800,1
17801,0
17802,1
17803,1
17804,0
17805,0
17806,1
17807,0
17808,0
17809,0
17810,1
17811,1
17812,0
17813,1
17814,1
17815,1
17816,1
17817,0
17818,1
17819,1
17820,0
17821,1
17822,1
17823,1
17824,0
17825,1
17826,0
17827,1
17828,1
17829,1
17830,1
17831,1
17832,0
17833,1
17834,1
17835,1
17836,0
17837,1
17838,1
17839,1
17840,1
17841,1
17842,0
17843,0
17844,0
17845,0
17846,1
17847,0
17848,1
17849,1
17850,1
17851,1
17852,1
17853,1
17854,1
17855,1
17856,1
17857,1
17858,1
17859,1
17860,0
17861,1
17862,0
17863,0
17864,1
17865,1
17866,1
17867,0
17868,1
17869,1
17870,0
17871,1
17872,1
17873,1
17874,0
17875,0
17876,1
17877,1
17878,0
17879,0
17880,0
17881,0
17882,1
17883,1
17884,1
17885,1
17886,0
17887,1
17888,1
17889,0
17890,1
17891,1
17892,1
17893,0
17894,1
17895,1
17896,0
17897,0
17898,0
17899,0
17900,1
17901,0
17902,1
17903,1
17904,1
17905,0
17906,1
17907,0
17908,0
17909,0
17910,0
17911,0
17912,1
17913,0
17914,0
17915,0
17916,1
17917,0
17918,0
17919,0
17920,0
17921,0
17922,0
17923,0
17924,0
17925,1
17926,0
17927,0
17928,1
17929,0
17930,0
17931,0
17932,1
17933,0
17934,1
17935,0
17936,0
17937,0
17938,1
17939,1
17940,1
17941,1
17942,1
17943,0
17944,1
17945,1
17946,0
17947,0
17948,0
17949,0
17950,1
17951,1
17952,0
17953,1
17954,1
17955,1
17956,0
17957,1
17958,1
17959,1
17960,0
17961,0
17962,1
17963,0
17964,1
17965,0
17966,0
17967,0
17968,1
17969,1
17970,1
17971,1
17972,0
17973,1
17974,1
17975,1
17976,1
17977,1
17978,1
17979,0
17980,0
17981,1
17982,0
17983,1
17984,0
17985,1
17986,0
17987,1
17988,0
17989,1
17990,0
17991,1
17992,1
17993,0
17994,0
17995,0
17996,1
17997,0
17998,0
17999,1
18000,1
18001,0
18002,0
18003,0
18004,0
18005,0
18006,1
18007,1
18008,1
18009,0
18010,1
18011,1
18012,0
18013,1
18014,1
18015,0
18016,1
18017,1
18018,0
18019,0
18020,0
18021,0
18022,1
18023,0
18024,1
18025,1
18026,0
18027,0
18028,1
18029,0
18030,1
18031,0
18032,1
18033,0
18034,1
18035,1
18036,0
18037,1
18038,1
18039,0
18040,0
18041,0
18042,1
18043,1
18044,0
18045,0
18046,0
18047,1
18048,0
18049,1
18050,1
18051,0
18052,0
18053,1
18054,0
18055,1
18056,1
18057,0
18058,0
18059,1
18060,0
18061,1
18062,0
18063,0
18064,1
18065,0
18066,1
18067,0
18068,0
18069,0
18070,1
18071,1
18072,0
18073,0
18074,0
18075,1
18076,0
18077,0
18078,0
18079,0
18080,1
18081,0
18082,1
18083,1
18084,1
18085,0
18086,0
18087,1
18088,1
18089,0
18090,1
18091,1
18092,1
18093,1
18094,1
18095,0
18096,1
18097,1
18098,0
18099,1
18100,0
18101,0
18102,0
18103,1
18104,1
18105,0
18106,0
18107,1
18108,0
18109,0
18110,1
18111,0
18112,0
18113,0
18114,0
18115,0
18116,1
18117,0
18118,0
18119,1
18120,1
18121,0
18122,0
18123,1
18124,0
18125,0
18126,1
18127,0
18128,0
18129,1
18130,0
18131,1
18132,1
18133,1
18134,0
18135,0
18136,1
18137,1
18138,0
18139,0
18140,1
18141,1
18142,1
18143,0
18144,0
18145,0
18146,1
18147,1
18148,1
18149,0
18150,0
18151,1
18152,0
18153,1
18154,1
18155,1
18156,1
18157,1
18158,0
18159,0
18160,1
18161,1
18162,0
18163,0
18164,1
18165,0
18166,0
18167,1
18168,1
18169,1
18170,0
18171,0
18172,0
18173,1
18174,1
18175,1
18176,1
18177,0
18178,0
18179,0
18180,1
18181,0
18182,0
18183,0
18184,1
18185,1
18186,0
18187,1
18188,0
18189,0
18190,0
18191,0
18192,1
18193,0
18194,0
18195,0
18196,1
18197,0
18198,0
18199,1
18200,0
18201,0
18202,1
18203,0
18204,1
18205,0
18206,0
18207,0
18208,1
18209,1
18210,0
18211,0
18212,0
18213,1
18214,1
18215,0
18216,0
18217,1
18218,0
18219,0
18220,0
18221,1
18222,1
18223,1
18224,1
18225,0
18226,1
18227,0
18228,0
18229,0
18230,1
18231,0
18232,1
18233,0
18234,0
18235,1
18236,1
18237,1
18238,0
18239,0
18240,0
18241,0
18242,1
18243,0
18244,1
18245,1
18246,0
18247,0
18248,1
18249,1
18250,1
18251,0
18252,0
18253,0
18254,0
18255,1
18256,0
18257,1
18258,1
18259,1
18260,0
18261,0
18262,1
18263,0
18264,1
18265,0
18266,0
18267,0
18268,0
18269,1
18270,0
18271,1
18272,0
18273,1
18274,1
18275,1
18276,0
18277,1
18278,1
18279,0
18280,0
18281,0
18282,0
18283,1
18284,0
18285,0
18286,1
18287,1
18288,1
18289,0
18290,1
18291,0
18292,0
18293,0
18294,1
18295,0
18296,0
18297,0
18298,0
18299,1
18300,0
18301,0
18302,1
18303,0
18304,1
18305,0
18306,1
18307,1
18308,0
18309,1
18310,0
18311,1
18312,0
18313,1
18314,0
18315,1
18316,1
18317,1
18318,0
18319,0
18320,0
18321,1
18322,0
18323,0
18324,0
18325,0
18326,1
18327,1
18328,0
18329,0
18330,0
18331,1
18332,0
18333,0
18334,0
18335,0
18336,0
18337,1
18338,1
18339,1
18340,1
18341,1
18342,0
18343,0
18344,1
18345,1
18346,0
18347,1
18348,1
18349,0
18350,0
18351,1
18352,1
18353,1
18354,1
18355,1
18356,0
18357,1
18358,1
18359,0
18360,0
18361,0
18362,1
18363,1
18364,0
18365,0
18366,0
18367,0
18368,1
18369,1
18370,0
18371,0
18372,1
18373,0
18374,1
18375,0
18376,1
18377,1
18378,1
18379,1
18380,0
18381,0
18382,1
18383,0
18384,0
18385,0
18386,0
18387,0
18388,1
18389,0
18390,1
18391,0
18392,0
18393,1
18394,1
18395,1
18396,0
18397,1
18398,1
18399,1
18400,0
18401,1
18402,0
18403,1
18404,0
18405,0
18406,1
18407,0
18408,0
18409,0
18410,0
18411,1
18412,1
18413,1
18414,0
18415,1
18416,0
18417,0
18418,0
18419,1
18420,1
18421,1
18422,1
18423,1
18424,1
18425,1
18426,0
18427,1
18428,1
18429,1
18430,1
18431,0
18432,1
18433,0
18434,0
18435,1
18436,1
18437,1
18438,1
18439,0
18440,1
18441,0
18442,1
18443,0
18444,1
18445,1
18446,1
18447,1
18448,1
18449,0
18450,0
18451,0
18452,0
18453,0
18454,0
18455,1
18456,1
18457,0
18458,1
18459,1
18460,1
18461,0
18462,0
18463,0
18464,1
18465,0
18466,0
18467,1
18468,1
18469,1
18470,1
18471,0
18472,1
18473,1
18474,0
18475,1
18476,0
18477,0
18478,1
18479,0
18480,0
18481,0
18482,1
18483,1
18484,1
18485,1
18486,0
18487,0
18488,1
18489,1
18490,1
18491,0
18492,1
18493,0
18494,0
18495,0
18496,0
18497,1
18498,0
18499,1
18500,1
18501,0
18502,0
18503,1
18504,1
18505,1
18506,1
18507,0
18508,1
18509,0
18510,1
18511,1
18512,1
18513,0
18514,1
18515,0
18516,1
18517,1
18518,1
18519,1
18520,0
18521,1
18522,0
18523,0
18524,0
18525,1
18526,1
18527,1
18528,1
18529,0
18530,0
18531,0
18532,0
18533,0
18534,0
18535,0
18536,1
18537,0
18538,0
18539,1
18540,1
18541,1
18542,0
18543,1
18544,1
18545,1
18546,1
18547,0
18548,0
18549,1
18550,1
18551,0
18552,1
18553,0
18554,1
18555,0
18556,0
18557,1
18558,1
18559,0
18560,1
18561,0
18562,0
18563,1
18564,1
18565,1
18566,1
18567,1
18568,0
18569,0
18570,1
18571,1
18572,1
18573,0
18574,1
18575,1
18576,0
18577,0
18578,1
18579,1
18580,0
18581,0
18582,1
18583,0
18584,1
18585,1
18586,0
18587,0
18588,0
18589,1
18590,1
18591,1
18592,0
18593,0
18594,0
18595,0
18596,1
18597,1
18598,1
18599,0
18600,1
18601,1
18602,1
18603,0
18604,0
18605,1
18606,1
18607,0
18608,1
18609,0
18610,0
18611,0
18612,0
18613,0
18614,0
18615,1
18616,0
18617,1
18618,1
18619,0
18620,0
18621,1
18622,0
18623,1
18624,0
18625,1
18626,0
18627,1
18628,1
18629,1
18630,0
18631,0
18632,1
18633,0
18634,1
18635,1
18636,1
18637,1
18638,0
18639,0
18640,0
18641,1
18642,0
18643,0
18644,1
18645,1
18646,1
18647,1
18648,1
18649,0
18650,0
18651,1
18652,0
18653,1
18654,0
18655,1
18656,0
18657,0
18658,1
18659,1
18660,1
18661,0
18662,1
18663,0
18664,1
18665,1
18666,0
18667,1
18668,0
18669,1
18670,0
18671,1
18672,1
18673,0
18674,1
18675,1
18676,0
18677,0
18678,0
18679,0
18680,0
18681,1
18682,0
18683,1
18684,1
18685,1
18686,0
18687,1
18688,1
18689,1
18690,0
18691,1
18692,0
18693,1
18694,0
18695,1
18696,0
18697,0
18698,1
18699,0
18700,0
18701,0
18702,1
18703,0
18704,0
18705,1
18706,0
18707,1
18708,1
18709,0
18710,0
18711,1
18712,1
18713,1
18714,1
18715,1
18716,0
18717,1
18718,1
18719,1
18720,0
18721,1
18722,1
18723,1
18724,0
18725,1
18726,0
18727,0
18728,0
18729,0
18730,0
18731,1
18732,0
18733,1
18734,0
18735,1
18736,0
18737,0
18738,1
18739,1
18740,1
18741,0
18742,1
18743,1
18744,1
18745,1
18746,1
18747,0
18748,1
18749,0
18750,0
18751,0
18752,0
18753,0
18754,1
18755,1
18756,0
18757,0
18758,1
18759,0
18760,0
18761,0
18762,0
18763,0
18764,1
18765,0
18766,1
18767,1
18768,0
18769,0
18770,1
18771,1
18772,1
18773,0
18774,0
18775,0
18776,0
18777,0
18778,0
18779,0
18780,0
18781,0
18782,0
18783,1
18784,0
18785,0
18786,0
18787,1
18788,0
18789,1
18790,1
18791,0
18792,1
18793,1
18794,1
18795,0
18796,1
18797,1
18798,1
18799,1
18800,0
18801,0
18802,0
18803,1
18804,0
18805,0
18806,0
18807,1
18808,0
18809,0
18810,1
18811,1
18812,0
18813,0
18814,1
18815,0
18816,1
18817,1
18818,1
18819,1
18820,1
18821,0
18822,0
18823,1
18824,1
18825,1
18826,1
18827,0
18828,0
18829,0
18830,0
18831,0
18832,1
18833,0
18834,1
18835,1
18836,1
18837,0
18838,0
18839,0
18840,1
18841,1
18842,1
18843,1
18844,0
18845,0
18846,0
18847,1
18848,1
18849,0
18850,1
18851,1
18852,0
18853,0
18854,1
18855,1
18856,1
18857,0
18858,1
18859,0
18860,0
18861,1
18862,0
18863,0
18864,0
18865,0
18866,0
18867,1
18868,0
18869,1
18870,1
18871,1
18872,1
18873,1
18874,1
18875,1
18876,1
18877,1
18878,0
18879,1
18880,1
18881,1
18882,1
18883,0
18884,1
18885,0
18886,1
18887,0
18888,0
18889,0
18890,0
18891,0
18892,0
18893,0
18894,0
18895,0
18896,1
18897,1
18898,1
18899,1
18900,0
18901,0
18902,0
18903,0
18904,1
18905,0
18906,0
18907,0
18908,1
18909,1
18910,1
18911,0
18912,1
18913,0
18914,0
18915,0
18916,0
18917,1
18918,0
18919,0
18920,1
18921,0
18922,0
18923,0
18924,0
18925,0
18926,1
18927,1
18928,1
18929,1
18930,1
18931,0
18932,1
18933,1
18934,1
18935,0
18936,0
18937,0
18938,1
18939,0
18940,1
18941,0
18942,0
18943,1
18944,1
18945,0
18946,1
18947,0
18948,0
18949,1
18950,1
18951,1
18952,0
18953,1
18954,1
18955,0
18956,0
18957,1
18958,1
18959,1
18960,0
18961,0
18962,0
18963,1
18964,1
18965,0
18966,1
18967,1
18968,1
18969,1
18970,1
18971,1
18972,0
18973,1
18974,0
18975,1
18976,1
18977,0
18978,0
18979,1
18980,1
18981,1
18982,1
18983,1
18984,1
18985,1
18986,0
18987,0
18988,1
18989,1
18990,0
18991,1
18992,1
18993,1
18994,1
18995,0
18996,0
18997,1
18998,0
18999,1
19000,1
19001,0
19002,0
19003,1
19004,0
19005,1
19006,0
19007,1
19008,1
19009,1
19010,0
19011,0
19012,1
19013,0
19014,1
19015,0
19016,0
19017,0
19018,1
19019,0
19020,0
19021,0
19022,0
19023,0
19024,0
19025,1
19026,1
19027,0
19028,1
19029,0
19030,0
19031,1
19032,0
19033,0
19034,1
19035,1
19036,0
19037,0
19038,1
19039,1
19040,1
19041,1
19042,1
19043,0
19044,1
19045,0
19046,1
19047,1
19048,0
19049,0
19050,1
19051,1
19052,1
19053,0
19054,1
19055,1
19056,1
19057,1
19058,0
19059,0
19060,1
19061,1
19062,0
19063,0
19064,0
19065,0
19066,1
19067,0
19068,0
19069,1
19070,0
19071,0
19072,1
19073,0
19074,1
19075,0
19076,1
19077,1
19078,0
19079,0
19080,1
19081,0
19082,0
19083,1
19084,1
19085,0
19086,1
19087,0
19088,1
19089,0
19090,1
19091,1
19092,1
19093,0
19094,1
19095,1
19096,1
19097,0
19098,0
19099,1
19100,0
19101,1
19102,1
19103,1
19104,1
19105,1
19106,0
19107,0
19108,1
19109,1
19110,1
19111,1
19112,0
19113,1
19114,1
19115,1
19116,1
19117,0
19118,0
19119,1
19120,1
19121,1
19122,0
19123,1
19124,1
19125,0
19126,1
19127,1
19128,0
19129,1
19130,0
19131,1
19132,1
19133,0
19134,0
19135,1
19136,1
19137,1
19138,1
19139,0
19140,1
19141,1
19142,1
19143,1
19144,1
19145,1
19146,1
19147,1
19148,0
19149,1
19150,1
19151,1
19152,1
19153,1
19154,0
19155,1
19156,0
19157,0
19158,1
19159,0
19160,1
19161,0
19162,0
19163,0
19164,1
19165,1
19166,1
19167,0
19168,1
19169,0
19170,1
19171,1
19172,0
19173,1
19174,1
19175,1
19176,1
19177,1
19178,0
19179,1
19180,0
19181,1
19182,1
19183,0
19184,1
19185,0
19186,0
19187,0
19188,1
19189,1
19190,0
19191,1
19192,0
19193,0
19194,1
19195,1
19196,0
19197,1
19198,1
19199,1
19200,0
19201,0
19202,1
19203,0
19204,1
19205,0
19206,0
19207,1
19208,0
19209,1
19210,0
19211,1
19212,1
19213,1
19214,1
19215,1
19216,0
19217,0
19218,0
19219,0
19220,0
19221,1
19222,1
19223,0
19224,0
19225,1
19226,1
19227,0
19228,0
19229,1
19230,1
19231,1
19232,0
19233,1
19234,1
19235,1
19236,0
19237,0
19238,1
19239,1
19240,1
19241,1
19242,1
19243,1
19244,0
19245,1
19246,1
19247,0
19248,1
19249,0
19250,0
19251,0
19252,1
19253,0
19254,0
19255,0
19256,0
19257,1
19258,0
19259,0
19260,0
19261,0
19262,1
19263,1
19264,1
19265,1
19266,0
19267,0
19268,1
19269,1
19270,0
19271,1
19272,0
19273,1
19274,0
19275,1
19276,0
19277,0
19278,0
19279,0
19280,1
19281,0
19282,0
19283,1
19284,0
19285,1
19286,1
19287,0
19288,1
19289,0
19290,1
19291,1
19292,1
19293,1
19294,1
19295,1
19296,0
19297,1
19298,1
19299,0
19300,1
19301,1
19302,0
19303,0
19304,1
19305,0
19306,1
19307,1
19308,0
19309,1
19310,1
19311,1
19312,1
19313,1
19314,0
19315,1
19316,1
19317,1
19318,1
19319,0
19320,1
19321,1
19322,0
19323,0
19324,0
19325,0
19326,0
19327,0
19328,0
19329,1
19330,1
19331,0
19332,1
19333,0
19334,0
19335,1
19336,1
19337,1
19338,1
19339,1
19340,1
19341,1
19342,1
19343,0
19344,0
19345,1
19346,0
19347,1
19348,1
19349,1
19350,0
19351,0
19352,0
19353,1
19354,0
19355,0
19356,1
19357,1
19358,0
19359,0
19360,1
19361,1
19362,0
19363,0
19364,0
19365,0
19366,1
19367,0
19368,0
19369,0
19370,0
19371,1
19372,0
19373,1
19374,0
19375,1
19376,1
19377,0
19378,1
19379,0
19380,0
19381,0
19382,0
19383,0
19384,0
19385,1
19386,0
19387,1
19388,0
19389,1
19390,0
19391,0
19392,0
19393,0
19394,1
19395,1
19396,0
19397,1
19398,0
19399,0
19400,0
19401,1
19402,1
19403,0
19404,1
19405,1
19406,1
19407,1
19408,1
19409,1
19410,0
19411,1
19412,0
19413,0
19414,1
19415,0
19416,1
19417,1
19418,1
19419,0
19420,1
19421,1
19422,1
19423,0
19424,0
19425,1
19426,0
19427,0
19428,0
19429,0
19430,0
19431,1
19432,1
19433,0
19434,1
19435,0
19436,0
19437,1
19438,0
19439,1
19440,0
19441,1
19442,1
19443,0
19444,1
19445,0
19446,1
19447,0
19448,0
19449,1
19450,1
19451,1
19452,0
19453,0
19454,0
19455,1
19456,0
19457,0
19458,1
19459,0
19460,0
19461,0
19462,1
19463,0
19464,1
19465,1
19466,0
19467,1
19468,0
19469,0
19470,0
19471,0
19472,1
19473,1
19474,0
19475,0
19476,1
19477,1
19478,1
19479,0
19480,1
19481,0
19482,1
19483,1
19484,1
19485,1
19486,1
19487,0
19488,0
19489,1
19490,1
19491,1
19492,1
19493,0
19494,1
19495,1
19496,1
19497,0
19498,0
19499,0
19500,1
19501,0
19502,0
19503,1
19504,1
19505,0
19506,1
19507,0
19508,1
19509,0
19510,1
19511,0
19512,1
19513,0
19514,1
19515,0
19516,1
19517,1
19518,1
19519,0
19520,1
19521,1
19522,0
19523,0
19524,0
19525,0
19526,1
19527,0
19528,0
19529,1
19530,0
19531,1
19532,1
19533,0
19534,1
19535,0
19536,1
19537,0
19538,0
19539,0
19540,1
19541,0
19542,0
19543,1
19544,0
19545,0
19546,1
19547,1
19548,1
19549,0
19550,1
19551,0
19552,0
19553,1
19554,0
19555,1
19556,1
19557,0
19558,1
19559,0
19560,1
19561,1
19562,1
19563,0
19564,0
19565,1
19566,1
19567,1
19568,0
19569,1
19570,0
19571,0
19572,0
19573,1
19574,0
19575,0
19576,0
19577,0
19578,1
19579,0
19580,1
19581,1
19582,0
19583,0
19584,0
19585,1
19586,1
19587,0
19588,0
19589,1
19590,1
19591,1
19592,1
19593,0
19594,0
19595,1
19596,0
19597,1
19598,1
19599,0
19600,1
19601,1
19602,1
19603,1
19604,0
19605,1
19606,0
19607,1
19608,0
19609,0
19610,1
19611,1
19612,0
19613,1
19614,0
19615,0
19616,1
19617,1
19618,0
19619,0
19620,1
19621,1
19622,0
19623,1
19624,0
19625,1
19626,1
19627,0
19628,1
19629,1
19630,0
19631,1
19632,0
19633,1
19634,0
19635,0
19636,1
19637,0
19638,1
19639,0
19640,0
19641,1
19642,1
19643,0
19644,0
19645,1
19646,0
19647,1
19648,1
19649,0
19650,1
19651,0
19652,1
19653,0
19654,0
19655,1
19656,1
19657,0
19658,1
19659,0
19660,0
19661,1
19662,1
19663,0
19664,0
19665,0
19666,0
19667,0
19668,1
19669,1
19670,0
19671,1
19672,0
19673,0
19674,1
19675,1
19676,0
19677,1
19678,1
19679,1
19680,1
19681,1
19682,1
19683,0
19684,0
19685,1
19686,1
19687,1
19688,1
19689,0
19690,1
19691,0
19692,1
19693,0
19694,1
19695,0
19696,0
19697,1
19698,1
19699,0
19700,1
19701,1
19702,1
19703,0
19704,1
19705,1
19706,1
19707,1
19708,1
19709,0
19710,1
19711,0
19712,1
19713,0
19714,1
19715,1
19716,0
19717,1
19718,0
19719,1
19720,0
19721,0
19722,0
19723,1
19724,0
19725,1
19726,0
19727,1
19728,0
19729,1
19730,0
19731,1
19732,0
19733,1
19734,1
19735,1
19736,1
19737,1
19738,0
19739,1
19740,1
19741,1
19742,1
19743,0
19744,1
19745,1
19746,0
19747,1
19748,1
19749,0
19750,0
19751,0
19752,0
19753,1
19754,0
19755,0
19756,1
19757,0
19758,0
19759,1
19760,0
19761,1
19762,1
19763,1
19764,0
19765,1
19766,0
19767,0
19768,0
19769,0
19770,1
19771,0
19772,0
19773,1
19774,0
19775,0
19776,1
19777,0
19778,1
19779,1
19780,0
19781,1
19782,0
19783,0
19784,1
19785,0
19786,0
19787,0
19788,0
19789,1
19790,1
19791,0
19792,1
19793,1
19794,1
19795,1
19796,1
19797,1
19798,1
19799,1
19800,1
19801,0
19802,1
19803,1
19804,1
19805,1
19806,1
19807,1
19808,0
19809,1
19810,0
19811,0
19812,0
19813,0
19814,0
19815,0
19816,1
19817,0
19818,0
19819,0
19820,1
19821,0
19822,1
19823,0
19824,0
19825,1
19826,0
19827,0
19828,1
19829,0
19830,1
19831,0
19832,1
19833,0
19834,0
19835,1
19836,1
19837,1
19838,0
19839,0
19840,1
19841,1
19842,0
19843,0
19844,0
19845,1
19846,1
19847,0
19848,0
19849,0
19850,0
19851,0
19852,0
19853,1
19854,0
19855,1
19856,0
19857,0
19858,1
19859,0
19860,0
19861,1
19862,0
19863,1
19864,1
19865,1
19866,1
19867,1
19868,1
19869,1
19870,1
19871,0
19872,1
19873,1
19874,0
19875,0
19876,1
19877,0
19878,1
19879,1
19880,0
19881,1
19882,0
19883,0
19884,0
19885,0
19886,1
19887,0
19888,0
19889,1
19890,0
19891,0
19892,1
19893,0
19894,1
19895,1
19896,0
19897,1
19898,1
19899,0
19900,0
19901,0
19902,0
19903,0
19904,0
19905,0
19906,0
19907,1
19908,1
19909,0
19910,0
19911,0
19912,0
19913,0
19914,1
19915,1
19916,1
19917,0
19918,1
19919,1
19920,0
19921,0
19922,1
19923,0
19924,0
19925,1
19926,1
19927,0
19928,1
19929,0
19930,1
19931,1
19932,0
19933,0
19934,0
19935,1
19936,0
19937,0
19938,0
19939,0
19940,1
19941,0
19942,1
19943,1
19944,1
19945,1
19946,1
19947,0
19948,1
19949,0
19950,0
19951,0
19952,1
19953,1
19954,0
19955,1
19956,1
19957,0
19958,1
19959,1
19960,0
19961,1
19962,1
19963,0
19964,0
19965,1
19966,1
19967,0
19968,0
19969,1
19970,0
19971,1
19972,1
19973,0
19974,0
19975,0
19976,0
19977,0
19978,0
19979,0
19980,0
19981,0
19982,1
19983,0
19984,1
19985,1
19986,1
19987,1
19988,1
19989,0
19990,0
19991,0
19992,0
19993,1
19994,0
19995,0
19996,1
19997,1
19998,0
19999,0
20000,1
20001,0
20002,1
20003,1
20004,1
20005,1
20006,1
20007,0
20008,0
20009,0
20010,0
20011,1
20012,1
20013,1
20014,0
20015,1
20016,1
20017,0
20018,0
20019,1
20020,0
20021,1
20022,0
20023,1
20024,1
20025,1
20026,0
20027,1
20028,0
20029,1
20030,1
20031,0
20032,0
20033,0
20034,0
20035,0
20036,0
20037,0
20038,1
20039,0
20040,1
20041,0
20042,0
20043,0
20044,0
20045,1
20046,0
20047,0
20048,0
20049,1
20050,0
20051,1
20052,0
20053,0
